id,rtt_ms,jitter_ms
7691,1.8196,0.779798
7692,1.5784,0.2412
7693,1.3345,0.243899
7694,1.3256,0.0089
7695,1.2209,0.1047
7696,0.847198,0.373699
7697,1.193,0.3458
7698,1.1427,0.0503
7699,0.892498,0.2502
7700,1.0563,0.1638
7701,1.1491,0.0928
7702,0.879798,0.2693
7703,1.1774,0.297599
7704,0.874498,0.302899
7705,1.1201,0.245599
7706,1.2832,0.1631
7707,1.583,0.299799
7708,1.2542,0.328799
7709,1.2733,0.0191
7710,2.1932,0.919898
7711,1.3179,0.875298
7712,1.4776,0.1597
7713,1.0603,0.417299
7714,1.2353,0.174999
7715,1.2947,0.0594
7716,1.2002,0.0945
7717,1.4797,0.279499
7718,1.2297,0.249999
7719,2.84499,1.6153
7720,2.08279,0.762198
7721,2.0901,0.0073
7722,1.95229,0.1378
7723,1.0792,0.873097
7724,1.4811,0.401899
7725,1.2682,0.2129
7726,0.731398,0.536799
7727,1.5168,0.785398
7728,1.3865,0.130299
7729,1.3797,0.0068
7730,1.0031,0.376599
7731,0.869498,0.1336
7732,1.038,0.1685
7733,1.3142,0.276199
7734,0.968498,0.345699
7735,1.1551,0.186599
7736,1.4813,0.3262
7737,0.715398,0.765899
7738,2.67909,1.96369
7739,1.4804,1.1987
7740,1.0735,0.406899
7741,1.6511,0.577599
7742,1.182,0.469099
7743,1.0473,0.134699
7744,0.761198,0.2861
7745,0.710698,0.0505
7746,1.094,0.383299
7747,1.3174,0.2234
7748,1.5814,0.264
7749,1.124,0.4574
7750,0.784998,0.338999
7751,1.3055,0.520499
7752,0.920698,0.384799
7753,3.57199,2.65129
7754,2.93199,0.639998
7755,2.32879,0.603199
7756,1.5383,0.790499
7757,1.4396,0.0987
7758,0.688098,0.751498
7759,1.0186,0.330499
7760,1.5236,0.504999
7761,0.996398,0.527198
7762,0.627999,0.368399
7763,2.44999,1.822
7764,3.56769,1.1177
7765,3.12059,0.447099
7766,2.37929,0.741299
7767,3.35079,0.971498
7768,5.46499,2.11419
7769,4.77319,0.691798
7770,4.04439,0.728798
7771,3.35249,0.691899
7772,2.56099,0.791498
7773,2.0255,0.535498
7774,1.3412,0.684299
7775,2.61819,1.277
7776,1.95899,0.659199
7777,2.15139,0.1924
7778,1.9296,0.2218
7779,1.2329,0.696698
7780,1.7315,0.498599
7781,0.941498,0.789998
7782,1.3073,0.365799
7783,1.6422,0.3349
7784,2.4594,0.817198
7785,1.3848,1.0746
7786,1.2998,0.084999
7787,0.790198,0.509599
7788,1.0968,0.3066
7789,0.713899,0.382899
7790,0.697598,0.016301
7791,1.0254,0.327799
7792,0.830998,0.194399
7793,0.735698,0.0953
7794,1.0428,0.307099
7795,0.798498,0.244299
7796,1.057,0.258499
7797,0.698399,0.358598
7798,1.0416,0.343198
7799,0.755198,0.286399
7800,2.1776,1.4224
7801,2.43379,0.256199
7802,1.8532,0.580598
7803,1.3343,0.518899
7804,0.820298,0.513999
7805,0.936898,0.1166
7806,1.2265,0.289599
7807,0.776398,0.450099
7808,0.763199,0.013199
7809,1.1032,0.339998
7810,0.703098,0.400099
7811,0.755199,0.052101
7812,0.979998,0.224799
7813,1.2874,0.307399
7814,0.661698,0.625699
7815,1.2007,0.538999
7816,2.83199,1.6313
7817,2.5096,0.322398
7818,3.33089,0.821298
7819,3.16919,0.1617
7820,3.19939,0.0302
7821,3.39189,0.192499
7822,3.00879,0.383099
7823,2.54869,0.460099
7824,1.4509,1.0978
7825,1.4131,0.0378
7826,0.705798,0.707299
7827,0.713098,0.0073
7828,0.765998,0.0529
7829,0.997098,0.2311
7830,0.718298,0.2788
7831,1.1354,0.4171
7832,1.2119,0.076499
7833,0.770898,0.440999
7834,1.3432,0.572299
7835,1.6919,0.348699
7836,1.7244,0.0325
7837,1.1476,0.576798
7838,1.3717,0.224099
7839,1.1122,0.2595
7840,0.763098,0.349099
7841,2.05879,1.2957
7842,0.770498,1.2883
7843,0.728198,0.0423
7844,0.773998,0.0458
7845,1.0052,0.2312
7846,0.775498,0.2297
7847,0.982197,0.206699
7848,1.2,0.2178
7849,0.797198,0.402799
7850,1.3024,0.505199
7851,1.2233,0.0791
7852,1.319,0.0957
7853,1.0442,0.2748
7854,0.741498,0.302699
7855,0.764098,0.0226
7856,0.958097,0.193999
7857,0.977997,0.0199
7858,0.824098,0.153899
7859,1.183,0.358899
7860,1.0873,0.0957
7861,0.901298,0.185999
7862,1.0587,0.1574
7863,1.0596,0.0009
7864,1.312,0.252399
7865,2.41889,1.1069
7866,1.6011,0.817798
7867,1.1855,0.415599
7868,0.752398,0.433099
7869,1.4896,0.737198
7870,1.0631,0.426499
7871,0.870998,0.192099
7872,0.975998,0.105
7873,0.781898,0.1941
7874,1.259,0.477099
7875,1.2952,0.0362
7876,0.635999,0.659198
7877,1.075,0.438998
7878,0.865898,0.209099
7879,0.897198,0.0313
7880,0.708098,0.1891
7881,1.1532,0.445099
7882,0.842699,0.310498
7883,1.1369,0.294198
7884,1.5295,0.392599
7885,1.2746,0.254899
7886,1.0153,0.259299
7887,0.636698,0.3786
7888,0.728899,0.092201
7889,0.712598,0.016301
7890,0.927098,0.2145
7891,0.690698,0.2364
7892,0.708399,0.017701
7893,0.955497,0.247098
7894,1.2033,0.2478
7895,0.696198,0.507099
7896,0.652198,0.044
7897,0.651698,0.0005
7898,0.747699,0.096001
7899,1.1389,0.391198
7900,1.3473,0.2084
7901,1.7447,0.397399
7902,1.1144,0.630299
7903,0.726798,0.387599
7904,0.786298,0.0595
7905,0.820398,0.0341
7906,1.1982,0.377799
7907,0.901298,0.296899
7908,0.977098,0.0758
7909,0.760998,0.2161
7910,0.764898,0.0039
7911,0.708799,0.056099
7912,1.2461,0.537298
7913,1.021,0.2251
7914,0.913498,0.107499
7915,1.7591,0.845598
7916,2.11869,0.359599
7917,1.9788,0.139899
7918,1.0263,0.952498
7919,1.2431,0.216799
7920,0.800398,0.442699
7921,0.863398,0.063
7922,0.737198,0.1262
7923,0.721998,0.0152
7924,1.95949,1.2375
7925,1.1351,0.824398
7926,0.947798,0.187299
7927,0.938398,0.0094
7928,0.663298,0.2751
7929,0.928898,0.2656
7930,1.0989,0.17
7931,0.756598,0.3423
7932,1.1089,0.3523
7933,1.355,0.246098
7934,1.5268,0.171801
7935,1.0955,0.431299
7936,0.791398,0.3041
7937,1.0653,0.273899
7938,0.601199,0.464098
7939,0.797199,0.196
7940,0.661598,0.135601
7941,0.770498,0.1089
7942,0.866698,0.0962
7943,0.665499,0.201199
7944,0.680298,0.014799
7945,1.059,0.3787
7946,0.732999,0.325999
7947,0.830398,0.097399
7948,0.913398,0.083
7949,0.875798,0.0376
7950,1.1015,0.225699
7951,1.1333,0.0318
7952,0.773198,0.360099
7953,0.838298,0.0651
7954,0.690799,0.147499
7955,1.0751,0.384299
7956,0.822798,0.2523
7957,0.972998,0.1502
7958,0.672699,0.300299
7959,0.688799,0.0161
7960,0.655998,0.032801
7961,0.711098,0.0551
7962,1.0301,0.319
7963,0.913298,0.1168
7964,1.7956,0.882297
7965,1.9464,0.1508
7966,1.6412,0.305199
7967,0.942098,0.699098
7968,1.1934,0.251299
7969,1.0247,0.168699
7970,0.619299,0.405399
7971,0.653498,0.034199
7972,0.703899,0.050401
7973,0.719798,0.015899
7974,0.698699,0.021099
7975,0.593799,0.1049
7976,0.675498,0.081699
7977,0.744198,0.0687
7978,0.635699,0.108499
7979,0.702198,0.066499
7980,1.1403,0.4381
7981,1.1231,0.017201
7982,0.840998,0.282099
7983,1.2922,0.451199
7984,1.3446,0.0524
7985,1.117,0.227599
7986,0.755898,0.3611
7987,0.701498,0.0544
7988,0.667499,0.033999
7989,1.068,0.400498
7990,0.705198,0.362799
7991,0.755599,0.050401
7992,0.743498,0.012101
7993,0.892098,0.1486
7994,0.721698,0.1704
7995,0.703898,0.0178
7996,1.0118,0.307899
7997,0.868398,0.143399
7998,1.0741,0.2057
7999,1.3962,0.322099
8000,1.349,0.0472
8001,0.856998,0.491999
8002,1.0582,0.201199
8003,0.733098,0.325099
8004,0.641699,0.091399
8005,0.725098,0.083399
8006,0.712199,0.012899
8007,0.641599,0.0706
8008,0.635099,0.0065
8009,0.665198,0.030099
8010,0.620798,0.0444
8011,0.629499,0.008701
8012,0.764598,0.135099
8013,1.0823,0.3177
8014,1.3489,0.266599
8015,0.812498,0.536399
8016,1.3955,0.582999
8017,1.2731,0.1224
8018,0.727898,0.545199
8019,0.684699,0.043199
8020,0.668699,0.016
8021,0.652198,0.016501
8022,0.664598,0.0124
8023,0.641898,0.0227
8024,0.707199,0.065301
8025,0.738598,0.031399
8026,0.691599,0.046999
8027,0.656199,0.0354
8028,0.689698,0.033499
8029,1.0525,0.362799
8030,0.764398,0.288099
8031,0.828598,0.0642
8032,1.262,0.433399
8033,1.288,0.026
8034,1.1093,0.178699
8035,0.743898,0.3654
8036,0.666898,0.077
8037,0.709198,0.0423
8038,0.678098,0.0311
8039,0.649299,0.028799
8040,0.641199,0.0081
8041,0.713398,0.072199
8042,0.672899,0.040499
8043,0.794698,0.121799
8044,0.660199,0.134499
8045,0.637898,0.022301
8046,0.720099,0.082201
8047,0.840398,0.120299
8048,1.0963,0.2559
8049,0.772499,0.323799
8050,1.3182,0.545698
8051,0.889398,0.428799
8052,0.853098,0.0363
8053,1.1518,0.298699
8054,0.643599,0.508198
8055,0.692398,0.048799
8056,1.031,0.3386
8057,0.780598,0.2504
8058,0.711398,0.0692
8059,1.008,0.2966
8060,0.795199,0.212799
8061,0.711798,0.083401
8062,1.0025,0.2907
8063,0.842698,0.1598
8064,0.745998,0.0967
8065,1.1331,0.3871
8066,1.4551,0.321999
8067,1.4597,0.0046
8068,1.5174,0.0577
8069,1.1835,0.3339
8070,0.781198,0.402299
8071,0.929498,0.1483
8072,0.732598,0.1969
8073,0.786898,0.0543
8074,1.0169,0.229999
8075,0.726598,0.290299
8076,0.757098,0.0305
8077,0.957397,0.200299
8078,0.695598,0.261799
8079,0.688099,0.007499
8080,0.702598,0.014499
8081,1.0681,0.365499
8082,0.814198,0.253899
8083,1.3673,0.553099
8084,1.1575,0.209799
8085,0.834698,0.3228
8086,0.912698,0.078
8087,0.874098,0.0386
8088,1.0266,0.1525
8089,0.908897,0.117701
8090,0.699698,0.209199
8091,0.979098,0.2794
8092,0.759498,0.2196
8093,0.792598,0.0331
8094,0.699499,0.093099
8095,0.970898,0.271399
8096,0.630499,0.340399
8097,1.1083,0.477798
8098,0.800199,0.308098
8099,1.1008,0.300598
8100,1.1855,0.0847
8101,1.1593,0.0262
8102,0.732298,0.426999
8103,0.792098,0.0598
8104,0.938498,0.1464
8105,0.719799,0.218699
8106,0.690198,0.029601
8107,0.628198,0.062
8108,0.818699,0.190501
8109,0.680998,0.137701
8110,0.674098,0.0069
8111,0.939298,0.2652
8112,0.702898,0.2364
8113,0.664098,0.0388
8114,1.5191,0.854999
8115,2.0814,0.562298
8116,2.41539,0.333999
8117,1.256,1.1594
8118,0.891397,0.3646
8119,1.0894,0.198
8120,1.2261,0.1367
8121,0.831398,0.394699
8122,1.051,0.219599
8123,0.744698,0.306299
8124,1.045,0.3003
8125,0.958598,0.0864
8126,1.0978,0.1392
8127,1.104,0.0062
8128,0.830098,0.2739
8129,0.739398,0.0907
8130,4.10959,3.37019
8131,4.16719,0.0576
8132,2.44479,1.7224
8133,1.5339,0.910898
8134,0.855398,0.678498
8135,0.570698,0.2847
8136,0.690599,0.119901
8137,0.685398,0.005201
8138,0.643598,0.0418
8139,0.771999,0.128401
8140,1.0311,0.259099
8141,0.929798,0.1013
8142,0.981098,0.0513
8143,0.770998,0.2101
8144,0.743298,0.0277
8145,0.647199,0.096099
8146,1.0453,0.398099
8147,1.2006,0.155299
8148,1.5108,0.3102
8149,1.3294,0.1814
8150,0.946098,0.383299
8151,0.796198,0.1499
8152,0.811898,0.0157
8153,0.702098,0.1098
8154,1.0519,0.3498
8155,0.665998,0.3859
8156,0.727098,0.0611
8157,0.933498,0.2064
8158,0.710498,0.223
8159,1.2518,0.541299
8160,0.792798,0.458999
8161,0.945198,0.1524
8162,0.761598,0.1836
8163,0.792798,0.0312
8164,1.0848,0.292
8165,1.1615,0.076699
8166,1.2252,0.0637
8167,0.779798,0.445399
8168,1.204,0.424199
8169,0.829798,0.374199
8170,1.053,0.223199
8171,0.724298,0.328699
8172,1.2464,0.522099
8173,1.4025,0.1561
8174,13.4429,12.0404
8181,9.58878,3.85409
8182,9.20228,0.386499
8183,8.27488,0.927399
8184,7.61278,0.662098
8185,9.86688,2.25409
8186,9.25578,0.611098
8187,8.39608,0.859699
8188,7.52038,0.875697
8189,6.56658,0.953798
8190,5.66939,0.897198
8191,4.77929,0.890098
8192,1.4292,3.35009
8193,1.0108,0.418399
8194,0.687999,0.322799
8195,0.827398,0.139399
8196,1.1527,0.325299
8197,1.1635,0.0108
8198,1.0068,0.1567
8199,0.693098,0.313699
8200,0.746398,0.0533
8201,7.59778,6.85138
8202,1.0207,6.57708
8203,0.967698,0.053
8204,1.0727,0.104999
8205,2.96329,1.8906
8206,2.5189,0.444398
8207,1.7277,0.791199
8208,1.0764,0.651298
8209,0.765698,0.3107
8210,1.0005,0.2348
8211,0.740198,0.2603
8212,2.16709,1.4269
8213,1.82879,0.3383
8214,0.991398,0.837397
8215,1.044,0.052599
8216,0.922498,0.121499
8217,1.1524,0.229899
8218,0.796198,0.356199
8219,0.912798,0.1166
8220,0.633998,0.2788
8221,1.0929,0.458899
8222,0.775998,0.316899
8223,1.1046,0.328599
8224,0.761498,0.343099
8225,1.1234,0.3619
8226,0.739699,0.383699
8227,0.747098,0.007399
8228,1.037,0.289899
8229,1.0293,0.007699
8230,0.822898,0.2064
8231,0.787899,0.034999
8232,1.0203,0.232398
8233,0.775698,0.244599
8234,0.801499,0.025801
8235,9.14728,8.34578
8236,1.4767,7.67058
8237,0.945898,0.530799
8238,1.0768,0.1309
8239,0.803598,0.2732
8240,0.987098,0.1835
8241,0.745598,0.2415
8242,1.1333,0.387699
8243,1.3316,0.1983
8244,0.766498,0.565099
8245,6.33469,5.56819
8246,4.32379,2.0109
8247,1.6815,2.64229
8248,1.1576,0.523899
8249,1.0321,0.1255
8250,0.768298,0.263799
8251,0.771499,0.003201
8252,1.0123,0.240798
8253,0.791798,0.220499
8254,0.768999,0.022799
8255,1.1737,0.404698
8256,0.790098,0.383599
8257,1.1056,0.315499
8258,0.741798,0.363799
8259,0.960997,0.219199
8260,0.747798,0.213199
8261,0.782198,0.0344
8262,8.22108,7.43888
8263,0.581499,7.63958
8264,0.806398,0.224899
8265,1.0515,0.2451
8266,0.725898,0.3256
8267,1.0302,0.3043
8268,0.765998,0.2642
8269,0.744898,0.0211
8270,8.82058,8.07568
8271,8.57268,0.2479
8272,0.926698,7.64598
8273,0.729298,0.1974
8274,0.747998,0.0187
8275,0.971798,0.2238
8276,0.742199,0.229599
8277,0.978997,0.236798
8278,0.744998,0.233999
8279,1.0606,0.3156
8280,0.859498,0.2011
8281,1.3086,0.449099
8282,1.4207,0.1121
8283,1.107,0.3137
8284,1.433,0.326
8285,1.2428,0.1902
8286,9.68558,8.44278
8287,9.10548,0.580099
8288,1.2429,7.86258
8289,0.664199,0.578698
8290,1.1169,0.452698
8291,0.840498,0.276399
8292,1.268,0.427499
8293,1.3506,0.0826
8294,10.1172,8.76658
8295,10.0906,0.0266
8296,0.960397,9.13018
8297,0.966298,0.005901
8298,1.1535,0.187199
8299,0.821598,0.331899
8300,1.5148,0.693198
8301,1.6241,0.1093
8302,1.1441,0.479998
8303,1.2117,0.067599
8304,0.930898,0.280799
8305,1.0309,0.1
8306,0.837298,0.1936
8307,1.1254,0.288099
8308,0.807998,0.317399
8309,0.997497,0.189499
8310,1.1773,0.1798
8311,0.872098,0.305199
8312,8.57558,7.70348
8313,1.2636,7.31198
8314,1.1537,0.1099
8315,1.0842,0.0695
8316,0.861898,0.2223
8317,1.2031,0.341199
8318,1.1519,0.0512
8319,0.841999,0.309898
8320,1.1707,0.328698
8321,0.769398,0.401299
8322,1.2055,0.436099
8323,1.1096,0.0959
8324,0.814798,0.294799
8325,1.1529,0.3381
8326,0.822798,0.3301
8327,1.2039,0.3811
8328,1.5397,0.335799
8329,1.4092,0.1305
8330,1.0681,0.3411
8331,0.719298,0.348799
8332,1.1527,0.4334
8333,1.39,0.237299
8334,1.0056,0.3844
8335,0.795998,0.209599
8336,1.2028,0.4068
8337,0.878498,0.3243
8338,0.788799,0.089699
8339,1.2234,0.434598
8340,1.2442,0.0208
8341,1.7038,0.459599
8342,0.968697,0.735099
8343,0.777498,0.191199
8344,1.1547,0.377199
8345,1.1657,0.011
8346,0.785798,0.379899
8347,2.95569,2.1699
8348,2.27189,0.683798
8349,1.4982,0.773699
8350,4.26469,2.76649
8351,3.60829,0.656398
8352,2.51209,1.0962
8353,2.19859,0.3135
8354,1.673,0.525598
8355,1.1078,0.565199
8356,0.895698,0.212099
8357,1.1018,0.206099
8358,0.787998,0.313799
8359,5.58249,4.79449
8360,1.6681,3.91439
8361,0.711198,0.956898
8362,0.698499,0.012699
8363,0.712198,0.013699
8364,1.1934,0.481199
8365,0.700298,0.493099
8366,3.28309,2.58279
8367,2.60539,0.677699
8368,8.28298,5.67759
8369,7.52408,0.758898
8370,1.2195,6.30458
8371,0.738498,0.480999
8372,1.0392,0.300699
8373,0.807198,0.231999
8374,1.284,0.476798
8375,1.1616,0.122398
8376,1.2893,0.127699
8377,1.0094,0.279899
8378,1.3094,0.299999
8379,1.1769,0.1325
8380,1.2389,0.062
8381,0.810098,0.428799
8382,1.06,0.249899
8383,1.3182,0.2582
8384,1.2557,0.0625
8385,1.1383,0.1174
8386,1.2387,0.1004
8387,0.963898,0.274799
8388,1.1248,0.160899
8389,1.0149,0.1099
8390,1.4312,0.416299
8391,1.1302,0.300999
8392,1.3471,0.2169
8393,2.73709,1.39
8394,2.1971,0.539999
8395,2.64619,0.449099
8396,2.37959,0.2666
8397,1.5477,0.831898
8398,0.770698,0.776998
8399,1.6508,0.880098
8400,1.4864,0.164399
8401,1.1931,0.2933
8402,1.2059,0.0128
8403,0.770698,0.435199
8404,1.2065,0.435799
8405,1.1722,0.0343
8406,0.880898,0.291299
8407,2.1797,1.2988
8408,1.7214,0.458299
8409,0.963398,0.757998
8410,0.766898,0.1965
8411,1.1412,0.374299
8412,1.1854,0.0442
8413,0.826398,0.358999
8414,1.1972,0.3708
8415,1.0387,0.1585
8416,0.847398,0.1913
8417,1.0241,0.1767
8418,0.777298,0.2468
8419,1.504,0.726698
8420,3.19609,1.6921
8421,1.9282,1.2679
8422,1.044,0.884198
8423,1.0089,0.0351
8424,1.312,0.303099
8425,1.1878,0.1242
8426,1.0647,0.123099
8427,0.850998,0.2137
8428,1.2375,0.386499
8429,1.2119,0.0256
8430,0.782398,0.429499
8431,1.1163,0.333899
8432,2.17279,1.0565
8433,1.8753,0.297499
8434,3.14879,1.2735
8435,2.80779,0.340999
8436,1.9405,0.867298
8437,2.84439,0.903898
8438,2.46589,0.378499
8439,1.87959,0.586299
8440,1.8297,0.049899
8441,1.3213,0.5084
8442,0.690198,0.631098
8443,2.47449,1.7843
8444,2.68079,0.2063
8445,2.2253,0.455499
8446,1.7745,0.4508
8447,1.8533,0.078801
8448,8.55988,6.70658
8449,1.5355,7.02438
8450,1.0495,0.485999
8451,0.869798,0.179699
8452,1.0843,0.214499
8453,0.652798,0.431499
8454,1.1563,0.503499
8455,1.4226,0.2663
8456,1.2298,0.1928
8457,1.2249,0.0049
8458,1.1325,0.0924
8459,0.849598,0.282899
8460,1.2492,0.399599
8461,1.221,0.0282
8462,1.5389,0.3179
8463,1.5449,0.005999
8464,1.2452,0.299699
8465,0.942898,0.302299
8466,1.0514,0.1085
8467,0.788898,0.2625
8468,1.0885,0.299599
8469,1.5844,0.4959
8470,1.2141,0.3703
8471,1.2905,0.0764
8472,1.3488,0.0583
8473,1.1998,0.148999
8474,1.5289,0.329099
8475,1.4374,0.091501
8476,1.2648,0.172599
8477,1.2702,0.0054
8478,1.1946,0.0756
8479,1.15,0.044599
8480,1.0587,0.0913
8481,0.839697,0.219001
8482,1.1841,0.3444
8483,1.4972,0.3131
8484,1.1507,0.3465
8485,0.964398,0.186299
8486,0.891597,0.072801
8487,1.1297,0.238101
8488,0.786798,0.3429
8489,1.0235,0.2367
8490,0.848698,0.1748
8491,1.3383,0.489598
8492,1.1745,0.163799
8493,0.769598,0.404899
8494,1.4341,0.664499
8495,1.1731,0.261
8496,1.156,0.0171
8497,1.2676,0.1116
8498,1.1781,0.0895
8499,0.910398,0.267699
8500,1.2087,0.298299
8501,3.22939,2.0207
8502,2.58899,0.640399
8503,1.476,1.113
8504,1.2766,0.1994
8505,1.0391,0.237499
8506,0.800998,0.2381
8507,1.3941,0.593099
8508,1.2233,0.1708
8509,1.3176,0.0943
8510,1.0996,0.217999
8511,1.7474,0.647798
8512,1.4798,0.267599
8513,2.59589,1.1161
8514,1.7863,0.809598
8515,0.775298,1.011
8516,0.949898,0.1746
8517,0.781198,0.1687
8518,1.0205,0.2393
8519,0.875498,0.145
8520,1.0357,0.1602
8521,0.790498,0.2452
8522,1.0728,0.282299
8523,1.2054,0.1326
8524,1.477,0.2716
8525,1.1553,0.3217
8526,1.0864,0.068899
8527,0.953298,0.1331
8528,0.956498,0.0032
8529,1.1762,0.2197
8530,0.961098,0.2151
8531,1.1057,0.144599
8532,0.788198,0.317499
8533,1.102,0.313799
8534,0.768998,0.332999
8535,1.2832,0.514199
8536,1.0955,0.1877
8537,0.740798,0.354699
8538,1.3371,0.596299
8539,1.2874,0.0497
8540,1.0795,0.2079
8541,1.4225,0.342999
8542,1.4062,0.016299
8543,1.0872,0.319
8544,1.4831,0.3959
8545,1.1958,0.2873
8546,1.3323,0.1365
8547,0.793998,0.538299
8548,1.1228,0.328799
8549,0.961398,0.161399
8550,0.711498,0.2499
8551,0.780698,0.0692
8552,1.0979,0.3172
8553,0.815698,0.2822
8554,0.933698,0.118
8555,0.795098,0.1386
8556,0.911098,0.116
8557,0.727598,0.1835
8558,0.758899,0.031301
8559,1.0431,0.284198
8560,1.2089,0.1658
8561,1.93769,0.728798
8562,1.1203,0.817398
8563,0.990497,0.1298
8564,0.836998,0.153499
8565,1.0521,0.2151
8566,1.4309,0.378798
8567,0.904598,0.526298
8568,1.1277,0.223099
8569,1.2516,0.1239
8570,0.768598,0.482999
8571,0.653598,0.115
8572,0.714698,0.0611
8573,0.642299,0.072399
8574,1.0138,0.371498
8575,0.751398,0.262399
8576,0.752398,0.001
8577,0.999997,0.247599
8578,0.781398,0.218599
8579,0.812498,0.0311
8580,1.239,0.426499
8581,1.0863,0.152699
8582,0.768098,0.3182
8583,2.1029,1.3348
8584,2.53029,0.427399
8585,1.4968,1.0335
8586,1.2402,0.256598
8587,0.992298,0.2479
8588,0.919398,0.0729
8589,1.0394,0.119999
8590,1.1703,0.1309
8591,0.876198,0.294099
8592,1.4174,0.541199
8593,1.1299,0.2875
8594,0.788099,0.341798
8595,1.1636,0.375498
8596,1.154,0.0096
8597,0.840698,0.313299
8598,0.809098,0.0316
8599,1.3016,0.492499
8600,1.4717,0.170099
8601,1.1702,0.301499
8602,0.797098,0.373099
8603,1.1084,0.3113
8604,0.815598,0.2928
8605,1.2812,0.465598
8606,1.0734,0.207798
8607,1.3378,0.264399
8608,1.3247,0.0131
8609,0.737098,0.587599
8610,1.0734,0.336299
8611,0.864298,0.209099
8612,1.0692,0.204899
8613,0.674698,0.394499
8614,0.834398,0.1597
8615,1.024,0.1896
8616,0.768099,0.255899
8617,1.1097,0.341598
8618,0.760398,0.349299
8619,1.4287,0.668299
8620,1.6169,0.188199
8621,1.5887,0.0282
8622,1.1844,0.404299
8623,1.1117,0.0727
8624,0.807398,0.304299
8625,1.1514,0.343999
8626,0.923597,0.2278
8627,0.959198,0.035601
8628,0.761298,0.1979
8629,0.715398,0.0459
8630,1.1817,0.466299
8631,0.821998,0.359699
8632,0.991897,0.169899
8633,0.905598,0.086299
8634,1.1151,0.209499
8635,0.748798,0.366299
8636,1.5748,0.825998
8637,1.6008,0.026
8638,2.0446,0.443799
8639,2.24779,0.2032
8640,1.9808,0.267
8641,1.1125,0.868298
8642,1.0502,0.0623
8643,0.845898,0.204299
8644,1.1467,0.300799
8645,0.838198,0.308499
8646,1.0679,0.2297
8647,0.781898,0.286
8648,1.7743,0.992398
8649,0.849798,0.924498
8650,1.2623,0.412499
8651,1.2583,0.004
8652,1.107,0.1513
8653,0.930098,0.176899
8654,1.98549,1.0554
8655,1.5966,0.388899
8656,1.249,0.347599
8657,1.534,0.284999
8658,1.0675,0.466498
8659,0.876098,0.1914
8660,0.833098,0.043
8661,0.691498,0.1416
8662,0.803098,0.1116
8663,1.1089,0.305799
8664,1.1445,0.0356
8665,0.873398,0.271099
8666,1.0391,0.1657
8667,1.4177,0.378599
8668,0.796598,0.621099
8669,1.1504,0.353799
8670,1.1116,0.038799
8671,0.870898,0.2407
8672,1.3116,0.440699
8673,1.3017,0.0099
8674,0.966997,0.3347
8675,0.742598,0.224399
8676,0.717698,0.0249
8677,1.1369,0.419199
8678,0.904797,0.2321
8679,1.0723,0.167501
8680,0.811098,0.2612
8681,1.1488,0.337699
8682,1.1228,0.026
8683,0.859198,0.263599
8684,1.0485,0.189299
8685,1.2339,0.1854
8686,1.444,0.2101
8687,1.1839,0.2601
8688,1.1559,0.027999
8689,1.3872,0.231299
8690,0.934298,0.452899
8691,0.923898,0.0104
8692,0.780398,0.1435
8693,0.677798,0.1026
8694,1.0037,0.3259
8695,0.794499,0.209199
8696,0.976397,0.181898
8697,0.856898,0.119499
8698,0.669398,0.1875
8699,1.0269,0.357499
8700,0.812498,0.214399
8701,1.0644,0.251899
8702,0.763098,0.301299
8703,1.0963,0.3332
8704,0.909798,0.1865
8705,1.2481,0.338299
8706,1.1935,0.0546
8707,1.5251,0.331599
8708,1.0363,0.488799
8709,0.886598,0.149699
8710,0.928698,0.0421
8711,0.843198,0.0855
8712,0.955897,0.112699
8713,0.821098,0.134799
8714,1.044,0.2229
8715,1.1667,0.1227
8716,0.881298,0.2854
8717,1.3801,0.498799
8718,1.0367,0.3434
8719,0.851598,0.185099
8720,1.3522,0.500599
8721,1.5461,0.193899
8722,1.0954,0.450699
8723,1.273,0.1776
8724,1.1414,0.131599
8725,1.1506,0.009199
8726,0.817998,0.332599
8727,1.1423,0.324299
8728,0.763298,0.378999
8729,1.0676,0.3043
8730,0.748299,0.319299
8731,0.740498,0.007801
8732,1.3619,0.621399
8733,1.1036,0.2583
8734,1.2651,0.1615
8735,0.847698,0.417399
8736,1.2945,0.446799
8737,1.3389,0.0444
8738,1.5498,0.2109
8739,1.4082,0.1416
8740,1.0977,0.3105
8741,1.1522,0.0545
8742,0.916397,0.2358
8743,1.0544,0.138001
8744,0.830198,0.2242
8745,1.0148,0.1846
8746,0.825398,0.1894
8747,0.923897,0.098499
8748,0.788998,0.134899
8749,0.978698,0.1897
8750,1.2126,0.233899
8751,0.716098,0.496499
8752,0.970698,0.2546
8753,0.964598,0.0061
8754,1.1857,0.221099
8755,1.1593,0.0264
8756,1.3792,0.2199
8757,0.608599,0.770598
8758,0.785298,0.176699
8759,1.0629,0.2776
8760,0.836998,0.2259
8761,1.0408,0.2038
8762,0.603199,0.437599
8763,0.679298,0.076099
8764,0.665999,0.013299
8765,1.0404,0.374398
8766,0.790298,0.250099
8767,1.3124,0.522099
8768,0.821298,0.491099
8769,1.1445,0.323199
8770,0.801498,0.342999
8771,1.0492,0.247699
8772,1.0506,0.001401
8773,1.0107,0.0399
8774,0.971598,0.0391
8775,1.261,0.289399
8776,0.806098,0.454899
8777,1.0307,0.224599
8778,0.951998,0.078699
8779,1.0535,0.101499
